CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Email,loyalty_category
1690335,Female,Doris Fey,Wichita,KS,Kansas,67202,United States,North America,1942-07-31,83,doris1690335@gmail.com,Premium
1690458,Female,Jennifer Quick,Greensboro,NC,North Carolina,27401,United States,North America,1900-01-01,80,jennifer1690458@gmail.com,Premium
1690713,Male,Justin Engelhardt,Humboldt,NE,Nebraska,68376,United States,North America,1942-10-19,56,justin1690713@gmail.com,Premium
1691086,Female,Liane Farmer,Baltimore,MD,Maryland,21217,United States,North America,1983-09-14,56,liane1691086@gmail.com,Premium
1691196,Female,Linda Mahoney,Tampa,FL,Florida,33605,United States,North America,1954-03-25,56,linda1691196@gmail.com,Premium
1691284,Female,Jennifer Wilson,Whitehouse,NJ,New Jersey,8888,United States,North America,1983-03-14,42,jennifer1691284@gmail.com,Standard
1691351,Female,Lee Carter,Sarasota,FL,Florida,34236,United States,North America,1938-09-01,56,lee1691351@gmail.com,Premium
1691442,Male,Donald Cuellar,Decatur,IL,Illinois,62522,United States,North America,1956-08-06,69,donald1691442@gmail.com,Premium
1691521,Female,Marie Slayden,Lavaca,AR,Arkansas,72941,United States,North America,1993-12-07,32,marie1691521@gmail.com,Standard
1691683,Female,Jeanette Martinez,Anchorage,AK,Alaska,99503,United States,North America,1900-01-01,63,jeanette1691683@gmail.com,Premium
1691778,Male,Gary Timmons,King,NC,North Carolina,27021,United States,North America,1939-03-08,56,gary1691778@gmail.com,Premium
1691871,Female,Violet Estep,New Raymer,CO,Colorado,80742,United States,North America,1958-07-11,67,violet1691871@gmail.com,Premium
1691895,Male,Robert Humphrey,Southfield,MI,Michigan,48075,United States,North America,1900-01-01,32,robert1691895@gmail.com,Standard
1691988,Male,Bruno Davis,Staten Island,NY,New York,10314,United States,North America,1997-08-04,28,bruno1691988@gmail.com,Basic
1692083,Male,Elton Barnes,Emporia,VA,Virginia,23847,United States,North America,1900-01-01,62,elton1692083@gmail.com,Premium
1692085,Male,Sidney Striegel,Chicago,IL,Illinois,60631,United States,North America,1900-01-01,37,sidney1692085@gmail.com,Standard
1692115,Female,Ellen Sotelo,Mount Pleasant Mills,PA,Pennsylvania,17853,United States,North America,1900-01-01,56,ellen1692115@gmail.com,Premium
1692156,Male,Edward Barlow,San Francisco,CA,California,94108,United States,North America,1943-12-19,82,edward1692156@gmail.com,Premium
1692200,Male,Paul Todd,Brentwood,NY,New York,11717,United States,North America,1944-02-03,81,paul1692200@gmail.com,Premium
1692220,Female,Mariela Barnes,Saginaw,MI,Michigan,48607,United States,North America,1945-04-30,80,mariela1692220@gmail.com,Premium
1692266,Male,Harry Taylor,Riverton,WY,Wyoming,82501,United States,North America,1945-05-27,80,harry1692266@gmail.com,Premium
1692405,Male,Matthew Morrison,Tucson,AZ,Arizona,85701,United States,North America,1997-05-04,28,matthew1692405@gmail.com,Basic
1692448,Male,Arturo Ruiz,Gary,IN,Indiana,46402,United States,North America,1900-01-01,56,arturo1692448@gmail.com,Premium
1692531,Female,Kendra Baez,Grand Rapids,MI,Michigan,49503,United States,North America,1900-01-01,45,kendra1692531@gmail.com,Standard
1692832,Male,John Heard,Monroe City,MO,Missouri,63456,United States,North America,1900-01-01,58,john1692832@gmail.com,Premium
1693028,Male,Arthur Hunter,Tarpon Springs,FL,Florida,34689,United States,North America,1982-01-17,56,arthur1693028@gmail.com,Premium
1693067,Female,Melissa Howard,Oklahoma City,OK,Oklahoma,73102,United States,North America,1938-02-14,87,melissa1693067@gmail.com,Premium
1693133,Male,Samuel Hall,Norcross,GA,Georgia,30091,United States,North America,1900-01-01,49,samuel1693133@gmail.com,Standard
1693159,Male,Antone Thompson,San Jose,CA,California,95113,United States,North America,1900-01-01,81,antone1693159@gmail.com,Premium
1693179,Female,Christy Spear,Houston,TX,Texas,77002,United States,North America,1900-01-01,35,christy1693179@gmail.com,Standard
1693201,Female,Karen Strong,Rochester,NY,New York,14604,United States,North America,1987-10-19,38,karen1693201@gmail.com,Standard
1693373,Male,Mark Harvey,Tewksbury,MA,Massachusetts,1876,United States,North America,1900-01-01,42,mark1693373@gmail.com,Standard
1693705,Male,Michael Vasquez,Tukwila,WA,Washington,98168,United States,North America,1983-12-27,42,michael1693705@gmail.com,Standard
1693753,Female,Carolyn Mole,Evansville,IN,Indiana,47714,United States,North America,1981-10-14,44,carolyn1693753@gmail.com,Standard
1693813,Female,Jane Hesson,Syracuse,NY,New York,13224,United States,North America,1900-01-01,85,jane1693813@gmail.com,Premium
1693920,Female,Darlene White,Charlotte,NC,North Carolina,28202,United States,North America,1900-01-01,84,darlene1693920@gmail.com,Premium
1694130,Female,Kaye Crawford,Golden Valley,MN,Minnesota,55427,United States,North America,1940-07-04,56,kaye1694130@gmail.com,Premium
1694135,Male,Brett Ochoa,Sacramento,CA,California,95821,United States,North America,1953-08-22,72,brett1694135@gmail.com,Premium
1694264,Male,Jack Harper,Trenton,NJ,New Jersey,8608,United States,North America,2002-01-30,56,jack1694264@gmail.com,Premium
1694314,Male,Mack Goodman,Windsor,CT,Connecticut,6095,United States,North America,1900-01-01,28,mack1694314@gmail.com,Basic
1694410,Female,Joan Heins,St George,UT,Utah,84770,United States,North America,1900-01-01,73,joan1694410@gmail.com,Premium
1694419,Female,Bessie Mack,Olpe,KS,Kansas,66865,United States,North America,1985-11-02,40,bessie1694419@gmail.com,Standard
1694565,Male,Jerry Dixon,Los Angeles,CA,California,90017,United States,North America,1900-01-01,56,jerry1694565@gmail.com,Premium
1694752,Female,Maria Gamble,Atlanta,GA,Georgia,30303,United States,North America,1969-02-26,56,maria1694752@gmail.com,Premium
1695039,Female,Michelle Watts,Vevay,IN,Indiana,47043,United States,North America,1900-01-01,46,michelle1695039@gmail.com,Standard
1695347,Female,Lindsay Navarro,Dover,PA,Pennsylvania,17315,United States,North America,1900-01-01,52,lindsay1695347@gmail.com,Premium
1695804,Male,Chuck McKey,South Bend,IN,Indiana,46618,United States,North America,1950-11-21,75,chuck1695804@gmail.com,Premium
1696270,Female,Amy Lewis,Arlington Heights,IL,Illinois,60005,United States,North America,1900-01-01,26,amy1696270@gmail.com,Basic
1696458,Female,Kendra Borders,Ravenwood,MO,Missouri,64479,United States,North America,1947-11-22,78,kendra1696458@gmail.com,Premium
1696481,Male,Carlos Lindsey,Spokane,WA,Washington,99201,United States,North America,1952-02-06,56,carlos1696481@gmail.com,Premium
1696508,Female,Claire Wilkerson,Indianapolis,IN,Indiana,46218,United States,North America,1964-03-30,61,claire1696508@gmail.com,Premium
1696512,Male,Grady Brandl,Lebanon,CT,Connecticut,6249,United States,North America,1965-03-04,60,grady1696512@gmail.com,Premium
1696695,Male,Virgil Rowland,Akron,OH,Ohio,44311,United States,North America,2001-07-10,24,virgil1696695@gmail.com,Basic
1696726,Male,Edwin Loyd,Phoenix,AZ,Arizona,85003,United States,North America,1900-01-01,56,edwin1696726@gmail.com,Premium
1696748,Male,Jessie Thomas,Youngstown,OH,Ohio,44503,United States,North America,1900-01-01,82,jessie1696748@gmail.com,Premium
1697119,Male,Joseph Dimmick,Spearman,TX,Texas,79081,United States,North America,1975-05-03,50,joseph1697119@gmail.com,Premium
1697375,Male,Peter Lugo,Riverside,CA,California,92501,United States,North America,1900-01-01,35,peter1697375@gmail.com,Standard
1697467,Female,Mary Fredericksen,Grand Rapids,MI,Michigan,49503,United States,North America,1900-01-01,40,mary1697467@gmail.com,Standard
1697627,Male,John Howard,Evanston,IL,Illinois,60219,United States,North America,1900-01-01,75,john1697627@gmail.com,Premium
1697709,Male,Scott Gorman,Southfield,MI,Michigan,48075,United States,North America,1900-01-01,56,scott1697709@gmail.com,Premium
1697711,Female,Lavonne Jefferson,Worcester,MA,Massachusetts,1608,United States,North America,1900-01-01,56,lavonne1697711@gmail.com,Premium
1697767,Male,Brent Motley,Grand Rapids,MI,Michigan,49508,United States,North America,1999-01-07,56,brent1697767@gmail.com,Premium
1697895,Female,Nathalie Baker,Fort Kent,ME,Maine,4743,United States,North America,1981-07-27,44,nathalie1697895@gmail.com,Standard
1698033,Female,Regina Ladouceur,Houston,TX,Texas,77036,United States,North America,1900-01-01,28,regina1698033@gmail.com,Basic
1698157,Female,Susan Garcia,Murray,UT,Utah,84107,United States,North America,1900-01-01,29,susan1698157@gmail.com,Basic
1698337,Female,Frances Britt,Orlando,FL,Florida,32801,United States,North America,1900-01-01,73,frances1698337@gmail.com,Premium
1698365,Female,Kerry Vazquez,Fairfax,VA,Virginia,22030,United States,North America,1952-11-12,56,kerry1698365@gmail.com,Premium
1698558,Female,Evelyn Borkholder,Bayou,FL,Florida,34665,United States,North America,1900-01-01,47,evelyn1698558@gmail.com,Standard
1698654,Male,John Lewis,Worcester,MA,Massachusetts,1608,United States,North America,1973-07-28,52,john1698654@gmail.com,Premium
1698662,Female,Elizabeth Turner,Columbus,GA,Georgia,31901,United States,North America,1946-02-23,79,elizabeth1698662@gmail.com,Premium
1698828,Male,Raymond Credle,Rockville,MD,Maryland,20850,United States,North America,1975-05-20,50,raymond1698828@gmail.com,Premium
1698831,Female,Louise Williams,York Valley,AZ,Arizona,85533,United States,North America,1971-09-01,54,louise1698831@gmail.com,Premium
1698870,Female,Lois Bales,Hatboro,PA,Pennsylvania,19040,United States,North America,1966-01-08,59,lois1698870@gmail.com,Premium
1698899,Male,Jeffrey Moore,Austin,TX,Texas,78759,United States,North America,1900-01-01,55,jeffrey1698899@gmail.com,Premium
1699027,Male,Arturo Fox,Monsey,NY,New York,10952,United States,North America,1900-01-01,56,arturo1699027@gmail.com,Premium
1699343,Male,William Brantley,Savannah,GA,Georgia,31405,United States,North America,1952-01-27,73,william1699343@gmail.com,Premium
1699480,Male,Douglas Johnson,Ball Play,TN,Tennessee,37385,United States,North America,1900-01-01,35,douglas1699480@gmail.com,Standard
1699570,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,38,john1699570@gmail.com,Standard
1700005,Female,Louise Moore,Dallas,TX,Texas,75219,United States,North America,1900-01-01,24,louise1700005@gmail.com,Basic
1700023,Female,Eleanor Stephen,Santa Ana,CA,California,92704,United States,North America,1955-04-11,70,eleanor1700023@gmail.com,Premium
1700215,Female,Harriet Sanford,Dallas,TX,Texas,75204,United States,North America,1938-12-05,56,harriet1700215@gmail.com,Premium
1700548,Male,John Robinson,Lake Charles,LA,Louisiana,70601,United States,North America,1900-01-01,86,john1700548@gmail.com,Premium
1700598,Female,Wendy Palmieri,Loganville,GA,Georgia,30249,United States,North America,1978-09-04,47,wendy1700598@gmail.com,Standard
1700661,Female,Gail Ewen,Seattle,WA,Washington,98122,United States,North America,1966-05-11,56,gail1700661@gmail.com,Premium
1700722,Male,John Perez,Shelby,NC,North Carolina,28150,United States,North America,1900-01-01,45,john1700722@gmail.com,Standard
1700848,Female,Kathy Harper,Rochelle,TX,Texas,76872,United States,North America,1971-09-24,54,kathy1700848@gmail.com,Premium
1701356,Male,Rodney Liggins,Jackson,MS,Mississippi,39201,United States,North America,1900-01-01,82,rodney1701356@gmail.com,Premium
1701378,Female,Kathleen Greig,Sentinel,OK,Oklahoma,73664,United States,North America,1942-07-01,83,kathleen1701378@gmail.com,Premium
1701408,Male,Maurice Ray,Quincy,MA,Massachusetts,2169,United States,North America,1940-11-09,85,maurice1701408@gmail.com,Premium
1701609,Male,Jason Williams,Southfield,MI,Michigan,48076,United States,North America,1900-01-01,57,jason1701609@gmail.com,Premium
1701621,Female,Lourdes Conner,Salisbury,NC,North Carolina,28144,United States,North America,1961-10-16,64,lourdes1701621@gmail.com,Premium
1701624,Male,Paul King,Poughkeepsie,NY,New York,12601,United States,North America,1900-01-01,88,paul1701624@gmail.com,Premium
1702039,Female,Whitney Deangelis,Monsey,NY,New York,10952,United States,North America,1970-10-28,55,whitney1702039@gmail.com,Premium
1702195,Male,Randall Bolden,Mercury,TX,Texas,76801,United States,North America,1900-01-01,60,randall1702195@gmail.com,Premium
1702221,Male,Matthew Flemming,Anaheim,CA,California,92805,United States,North America,1936-12-06,89,matthew1702221@gmail.com,Premium
1702256,Male,Richard Wilson,West Roxbury,MA,Massachusetts,2132,United States,North America,1948-01-19,77,richard1702256@gmail.com,Premium
1702428,Male,James Freund,Columbia,SC,South Carolina,29206,United States,North America,1900-01-01,62,james1702428@gmail.com,Premium
1702520,Female,Janice Rogers,Henderson,NV,Nevada,89014,United States,North America,1900-01-01,54,janice1702520@gmail.com,Premium
1702622,Male,Frank Harris,Walnut,CA,California,91789,United States,North America,1966-06-26,59,frank1702622@gmail.com,Premium
1702638,Male,Samuel Debose,Clarksville,AR,Arkansas,72830,United States,North America,1960-03-19,56,samuel1702638@gmail.com,Premium
1702738,Male,Alfred Golla,Blackduck,MN,Minnesota,56630,United States,North America,1942-07-07,83,alfred1702738@gmail.com,Premium
1702861,Male,Darrin Cain,Derby,CT,Connecticut,6418,United States,North America,1900-01-01,31,darrin1702861@gmail.com,Standard
1702950,Male,Christopher Mathew,Los Angeles,CA,California,90017,United States,North America,1996-11-05,29,christopher1702950@gmail.com,Basic
1703277,Male,Russell Calhoun,San Francisco,CA,California,94143,United States,North America,1962-11-27,63,russell1703277@gmail.com,Premium
1703670,Female,Carolyn Gunter,Asheboro,NC,North Carolina,27203,United States,North America,1948-09-29,77,carolyn1703670@gmail.com,Premium
1703702,Male,Willie Rock,Iron Mountain,MI,Michigan,49801,United States,North America,1993-06-01,33,willie1703702@gmail.com,Standard
1703807,Female,Tia Foster,Garfield Heights,OH,Ohio,44125,United States,North America,1994-01-23,56,tia1703807@gmail.com,Premium
1703884,Female,Dorothy Kindred,Irvine,CA,California,92614,United States,North America,1900-01-01,38,dorothy1703884@gmail.com,Standard
1703974,Male,John Bowling,Dallas,TX,Texas,75207,United States,North America,1900-01-01,48,john1703974@gmail.com,Standard
1704016,Male,Darius Smith,Grand Isle,LA,Louisiana,70358,United States,North America,1955-09-06,56,darius1704016@gmail.com,Premium
1704090,Female,Danielle Sorensen,Tulsa,OK,Oklahoma,74116,United States,North America,1900-01-01,61,danielle1704090@gmail.com,Premium
1704192,Female,Kimberly Occhipinti,West Palm Beach,FL,Florida,33401,United States,North America,1900-01-01,31,kimberly1704192@gmail.com,Standard
1704194,Male,Chad McCoy,Kansas City,MO,Missouri,64108,United States,North America,1900-01-01,89,chad1704194@gmail.com,Premium
1704454,Female,Kara Bautista,Raleigh,NC,North Carolina,27603,United States,North America,1983-11-24,42,kara1704454@gmail.com,Standard
1704575,Male,William Jimison,Tucson,AZ,Arizona,85712,United States,North America,1900-01-01,85,william1704575@gmail.com,Premium
1704715,Male,Kenneth Huston,Lake Andes,SD,South Dakota,57356,United States,North America,1970-02-04,56,kenneth1704715@gmail.com,Premium
1705071,Female,Linda Logan,Elk Grove Village,IL,Illinois,60007,United States,North America,1959-06-23,66,linda1705071@gmail.com,Premium
1705258,Female,Rita Coleman,Delhi,NY,New York,13753,United States,North America,1938-10-13,87,rita1705258@gmail.com,Premium
1705271,Male,Ralph Schulz,Worthington,OH,Ohio,43085,United States,North America,1900-01-01,50,ralph1705271@gmail.com,Premium
1705429,Male,John King,Sophia,WV,West Virginia,25921,United States,North America,1900-01-01,38,john1705429@gmail.com,Standard
1705952,Female,Loretta Crumrine,Salt Lake City,UT,Utah,84116,United States,North America,1900-01-01,33,loretta1705952@gmail.com,Standard
1706020,Female,Pamela Sandoval,Bensenville,IL,Illinois,60106,United States,North America,1900-01-01,29,pamela1706020@gmail.com,Basic
1706036,Male,James Randall,Phoenix,AZ,Arizona,85003,United States,North America,1900-01-01,53,james1706036@gmail.com,Premium
1706247,Female,Tracy King,Mountain View,WY,Wyoming,82939,United States,North America,1974-10-13,51,tracy1706247@gmail.com,Premium
1706324,Male,James Haun,Roanoke,VA,Virginia,24011,United States,North America,1973-06-23,52,james1706324@gmail.com,Premium
1706428,Male,Michael Nicholls,Silver Spring,MD,Maryland,20904,United States,North America,1977-12-05,48,michael1706428@gmail.com,Standard
1706433,Male,Aaron Macdonald,Rindge,NH,New Hampshire,3461,United States,North America,1952-04-24,73,aaron1706433@gmail.com,Premium
1706457,Male,Donald Thomas,Higganum,CT,Connecticut,6441,United States,North America,1958-06-01,68,donald1706457@gmail.com,Premium
1706633,Female,Patricia Harrison,Shelton,NE,Nebraska,68876,United States,North America,1946-10-28,79,patricia1706633@gmail.com,Premium
1706702,Male,Joseph Tsai,Newark,NJ,New Jersey,7102,United States,North America,1900-01-01,86,joseph1706702@gmail.com,Premium
1706860,Male,Donald Shelton,Hammondsport,NY,New York,14840,United States,North America,1900-01-01,69,donald1706860@gmail.com,Premium
1706876,Male,Ron Williams,Boston,MA,Massachusetts,2114,United States,North America,1982-02-25,43,ron1706876@gmail.com,Standard
1706908,Male,Marion Pearson,Orlando,FL,Florida,32809,United States,North America,1976-09-02,49,marion1706908@gmail.com,Standard
1706944,Female,Elizabeth Davidson,Leeds,AL,Alabama,35004,United States,North America,1900-01-01,85,elizabeth1706944@gmail.com,Premium
1707074,Male,John Williams,Fort Myers,FL,Florida,33901,United States,North America,1900-01-01,62,john1707074@gmail.com,Premium
1707121,Male,Norman Jenkins,Drakesboro,KY,Kentucky,42337,United States,North America,1900-01-01,24,norman1707121@gmail.com,Basic
1707124,Female,Elizabeth Meyers,Richmond,VA,Virginia,23219,United States,North America,1975-02-12,50,elizabeth1707124@gmail.com,Premium
1707755,Female,Amanda Lundstrom,Crystal Lake,IL,Illinois,60014,United States,North America,1961-01-27,64,amanda1707755@gmail.com,Premium
1707766,Male,Sean Garlick,Columbus,OH,Ohio,43201,United States,North America,1946-07-26,79,sean1707766@gmail.com,Premium
1707959,Male,Rodney Randall,Reno,NV,Nevada,89501,United States,North America,1956-12-16,69,rodney1707959@gmail.com,Premium
1708295,Male,Joshua Jones,Fredonia,AZ,Arizona,86022,United States,North America,1957-12-01,68,joshua1708295@gmail.com,Premium
1708493,Female,Dana Roberson,Livonia,MI,Michigan,48154,United States,North America,2001-12-10,24,dana1708493@gmail.com,Basic
1708592,Male,William Underwood,Sarasota,FL,Florida,34236,United States,North America,1962-07-15,63,william1708592@gmail.com,Premium
1708668,Female,Lorene Hahn,Lexington,KY,Kentucky,40507,United States,North America,1950-10-27,75,lorene1708668@gmail.com,Premium
1709117,Female,Kari Braddock,Rocky Mount,NC,North Carolina,27801,United States,North America,1900-01-01,62,kari1709117@gmail.com,Premium
1709164,Male,Lawrence Nelson,San Angelo,TX,Texas,76903,United States,North America,1900-01-01,70,lawrence1709164@gmail.com,Premium
1709345,Female,Dawn Gonyea,West Frankfort,IL,Illinois,62896,United States,North America,1900-01-01,58,dawn1709345@gmail.com,Premium
1709773,Male,Robert Myers,Dallas,TX,Texas,75204,United States,North America,1900-01-01,89,robert1709773@gmail.com,Premium
1709882,Female,Deborah Johnson,Chicago,IN,Indiana,60605,United States,North America,1900-01-01,56,deborah1709882@gmail.com,Premium
1709993,Male,Terry Juarez,Oldtown,NC,North Carolina,27106,United States,North America,1900-01-01,52,terry1709993@gmail.com,Premium
1710077,Male,Horacio Halsey,Endicott,NY,New York,13760,United States,North America,1940-11-06,85,horacio1710077@gmail.com,Premium
1710315,Male,Allen Koehler,Worcester,MA,Massachusetts,1608,United States,North America,1996-05-05,29,allen1710315@gmail.com,Basic
1710320,Female,Ashley Guinn,Roanoke Rapids,NC,North Carolina,27870,United States,North America,1941-11-01,84,ashley1710320@gmail.com,Premium
1710322,Male,Zachary Bruno,Sacramento,CA,California,95827,United States,North America,2001-01-06,25,zachary1710322@gmail.com,Basic
1710324,Male,Jimmie Finley,Easton,PA,Pennsylvania,18042,United States,North America,1900-01-01,43,jimmie1710324@gmail.com,Standard
1710583,Female,Brandon Thompson,Chantilly,MD,Maryland,20151,United States,North America,1977-04-12,48,brandon1710583@gmail.com,Standard
1710657,Male,Lawrence Thomas,Verona,WI,Wisconsin,53593,United States,North America,1996-08-10,29,lawrence1710657@gmail.com,Basic
1710983,Male,Nelson Bedell,Piscataway,NJ,New Jersey,8854,United States,North America,1997-04-28,28,nelson1710983@gmail.com,Basic
1711010,Female,Margarita Burgher,Plattsburgh,NY,New York,12901,United States,North America,2001-08-22,24,margarita1711010@gmail.com,Basic
1711282,Male,Warren Stevenson,Southfield,MI,Michigan,48235,United States,North America,1937-07-09,88,warren1711282@gmail.com,Premium
1711283,Female,Deborah Garrido,Hopedale,IL,Illinois,61747,United States,North America,1986-01-16,39,deborah1711283@gmail.com,Standard
1711949,Female,Lindsay Bartel,Glendale,AZ,Arizona,85301,United States,North America,1900-01-01,68,lindsay1711949@gmail.com,Premium
1711962,Female,Michelle Sanders,Los Angeles,CA,California,90036,United States,North America,2001-02-09,56,michelle1711962@gmail.com,Premium
1712404,Male,Steven Kelly,Hemlock,NY,New York,14466,United States,North America,1958-07-26,67,steven1712404@gmail.com,Premium
1712795,Female,Stephanie Brown,Westminster,CO,Colorado,80030,United States,North America,1988-05-18,37,stephanie1712795@gmail.com,Standard
1712868,Male,Jimmy Johnson,Cincinnati,OH,Ohio,45211,United States,North America,1986-05-08,39,jimmy1712868@gmail.com,Standard
1713253,Male,Tom David,Gainesville,FL,Florida,32601,United States,North America,1900-01-01,36,tom1713253@gmail.com,Standard
1713326,Male,Donald Woodson,Cairo,NE,Nebraska,68824,United States,North America,1998-11-14,27,donald1713326@gmail.com,Basic
1713337,Female,Olive Hope,Gaston,OR,Oregon,97119,United States,North America,1977-01-29,48,olive1713337@gmail.com,Standard
1713539,Male,Timothy Torres,Worcester,MA,Massachusetts,1608,United States,North America,1950-05-12,75,timothy1713539@gmail.com,Premium
1713595,Male,Bobby Ritenour,Hempstead,NY,New York,11550,United States,North America,1900-01-01,56,bobby1713595@gmail.com,Premium
1713837,Female,Kathy Kaplan,San Antonio,TX,Texas,78212,United States,North America,1945-03-16,80,kathy1713837@gmail.com,Premium
1713848,Female,Eva Starnes,Anaheim,CA,California,92801,United States,North America,1978-08-01,47,eva1713848@gmail.com,Standard
1713898,Male,Leo Poole,Browerville,MN,Minnesota,56438,United States,North America,1952-12-12,56,leo1713898@gmail.com,Premium
1713950,Male,Donald Fraser,Roselle,IL,Illinois,60172,United States,North America,1900-01-01,56,donald1713950@gmail.com,Premium
1714175,Female,Rose Elliot,Ames,IA,Iowa,50014,United States,North America,1949-08-22,56,rose1714175@gmail.com,Premium
1714238,Male,Barry Parker,New York,NY,New York,10013,United States,North America,1900-01-01,84,barry1714238@gmail.com,Premium
1714248,Male,Randy Reyes,Baltimore,MD,Maryland,21202,United States,North America,1974-06-16,51,randy1714248@gmail.com,Premium
1714301,Female,Michelle Glover,Trenton,MI,Michigan,48183,United States,North America,1958-07-09,67,michelle1714301@gmail.com,Premium
1714346,Male,John Grimes,Spokane,WA,Washington,99201,United States,North America,1973-04-25,52,john1714346@gmail.com,Premium
1714451,Male,Ernest Griggs,Dothan,AL,Alabama,36303,United States,North America,1946-11-08,79,ernest1714451@gmail.com,Premium
1714835,Female,Corrie Ramos,Little Rock,AR,Arkansas,72211,United States,North America,1900-01-01,67,corrie1714835@gmail.com,Premium
1714946,Male,Clifton Frazier,Sergeant Bluff,IA,Iowa,51054,United States,North America,1940-02-26,85,clifton1714946@gmail.com,Premium
1715326,Male,Jeffrey Rothermel,Lewisburg,WV,West Virginia,24901,United States,North America,1900-01-01,56,jeffrey1715326@gmail.com,Premium
1715354,Male,Michael Dahlke,Dierks,AR,Arkansas,71833,United States,North America,1900-01-01,60,michael1715354@gmail.com,Premium
1715386,Female,Mary Davis,Atlanta,GA,Georgia,30303,United States,North America,1973-09-18,52,mary1715386@gmail.com,Premium
1715553,Male,Samuel Glenn,Oxford,MS,Mississippi,38655,United States,North America,1999-06-18,26,samuel1715553@gmail.com,Basic
1715693,Male,Nick Moynihan,Raleigh,NC,North Carolina,27608,United States,North America,1900-01-01,69,nick1715693@gmail.com,Premium
1715794,Female,Shirley Tanner,Atlanta,GA,Georgia,30329,United States,North America,1900-01-01,48,shirley1715794@gmail.com,Standard
1715827,Female,Betty Hyde,Thibodaux,LA,Louisiana,70301,United States,North America,1963-09-29,62,betty1715827@gmail.com,Premium
1716246,Female,Meghan Culler,Florence,SC,South Carolina,29501,United States,North America,1900-01-01,54,meghan1716246@gmail.com,Premium
1716379,Female,Virginia Neal,Boise,ID,Idaho,83704,United States,North America,1995-08-05,30,virginia1716379@gmail.com,Standard
1716435,Male,Benjamin Santiago,Memphis,TN,Tennessee,38110,United States,North America,1900-01-01,56,benjamin1716435@gmail.com,Premium
1716470,Male,Andrew Walters,Harlingen,TX,Texas,78550,United States,North America,1900-01-01,52,andrew1716470@gmail.com,Premium
1716510,Male,James Palmer,Walpole,MA,Massachusetts,2081,United States,North America,1971-03-27,56,james1716510@gmail.com,Premium
1716565,Male,Philip Pena,Barron,WI,Wisconsin,54812,United States,North America,1943-09-02,56,philip1716565@gmail.com,Premium
1716584,Male,Bill Smith,Hickory Hills,IL,Illinois,60457,United States,North America,1976-09-08,56,bill1716584@gmail.com,Premium
1716821,Male,Paris Sammons,Newport,RI,Rhode Island,2840,United States,North America,1954-06-16,71,paris1716821@gmail.com,Premium
1716827,Male,Dustin Bradley,Overland Park,KS,Kansas,66210,United States,North America,1900-01-01,36,dustin1716827@gmail.com,Standard
1716962,Female,Roxanne Hill,Mocksville,NC,North Carolina,27028,United States,North America,1900-01-01,60,roxanne1716962@gmail.com,Premium
1717242,Female,Katie Lemon,Madison,WI,Wisconsin,53716,United States,North America,1953-07-12,72,katie1717242@gmail.com,Premium
1717593,Female,Beverly Coldwell,San Jose,CA,California,95113,United States,North America,1900-01-01,26,beverly1717593@gmail.com,Basic
1717637,Male,Calvin Buxton,Saint Peter,MN,Minnesota,56082,United States,North America,1962-07-24,63,calvin1717637@gmail.com,Premium
1717932,Female,Kimberly Barkley,Plano,TX,Texas,75024,United States,North America,1945-10-23,80,kimberly1717932@gmail.com,Premium
1717956,Male,Walter McGee,Atlanta,GA,Georgia,30303,United States,North America,1953-07-13,72,walter1717956@gmail.com,Premium
1717991,Female,Stacey Valerio,Savannah,GA,Georgia,31401,United States,North America,2001-08-23,24,stacey1717991@gmail.com,Basic
1718030,Male,Henry Davidson,Pontiac,MI,Michigan,48342,United States,North America,1900-01-01,56,henry1718030@gmail.com,Premium
1718031,Male,Edmond Kyser,Ocean City,MD,Maryland,21842,United States,North America,1993-11-04,32,edmond1718031@gmail.com,Standard
1718194,Female,Amanda Harding,Bay City,MI,Michigan,48706,United States,North America,1900-01-01,82,amanda1718194@gmail.com,Premium
1718240,Male,David Senn,Los Angeles,CA,California,90017,United States,North America,1986-11-07,39,david1718240@gmail.com,Standard
1718289,Male,Mark Hawkins,Chicago,IL,Illinois,60607,United States,North America,1956-07-17,69,mark1718289@gmail.com,Premium
1718303,Female,Mary Brooks,Westland,MI,Michigan,48185,United States,North America,1960-11-15,65,mary1718303@gmail.com,Premium
1718350,Female,Nina Russell,Meridian,OK,Oklahoma,73058,United States,North America,1963-12-01,56,nina1718350@gmail.com,Premium
1718597,Female,Frances Williams,Brentwood,TN,Tennessee,37027,United States,North America,1967-09-04,58,frances1718597@gmail.com,Premium
1718821,Male,Philip Kelly,Kokomo,IN,Indiana,46901,United States,North America,1962-10-21,56,philip1718821@gmail.com,Premium
1718920,Male,John Blackledge,Fort Thomas,KY,Kentucky,41075,United States,North America,1900-01-01,58,john1718920@gmail.com,Premium
1719335,Male,Robert Backer,Wapakoneta,OH,Ohio,45895,United States,North America,1938-11-10,56,robert1719335@gmail.com,Premium
1719596,Male,Samuel Tudor,Winston Salem,NC,North Carolina,27012,United States,North America,1944-10-20,81,samuel1719596@gmail.com,Premium
1719738,Male,Joan Pascual,Woodbury,NJ,New Jersey,8096,United States,North America,1987-04-16,38,joan1719738@gmail.com,Standard
